parent_id,vertex_id,azimuth,touch_id,side
"41","83",197.272626164856,"39",S
"41","84",24.2555554544534,"-1",NE
"41","84",204.255555454453,"39",SO
"41","85",30.7788455609904,"-1",NE
"41","85",210.77884556099,"39",SO
"41","86",37.3021356675901,"-1",NE
"41","86",217.30213566759,"39",SO
"41","87",37.3021356675901,"-1",NE
"41","87",217.30213566759,"39",SO
"41","88",43.2171427595233,"-1",NE
"41","88",223.217142759523,"39",SO
"41","89",49.1321498516096,"-1",NE
"41","89",229.13214985161,"39",SO
"41","90",55.1954742757538,"-1",NE
"41","90",235.195474275754,"39",SO
"41","91",68.4733618490934,"-1",L
"41","91",248.473361849093,"39",O
"41","92",75.6879249983791,"-1",L
"41","92",255.687924998379,"39",O
"41","93",75.6879249983791,"-1",L
"41","93",255.687924998379,"39",O
"41","94",69.2207639340842,"-1",L
"41","94",249.220763934084,"39",O
"41","95",62.7536028662905,"-1",NE
"41","95",242.753602866291,"39",SO
"41","96",62.7536028662905,"-1",NE
"41","96",242.753602866291,"39",SO
"41","97",67.7274574631498,"-1",L
"41","97",247.72745746315,"39",O
"41","98",78.490745074768,"-1",L
"41","98",258.490745074768,"39",O
"41","99",84.2801780930257,"-1",L
"41","99",264.280178093026,"39",O
"41","100",84.2801780931303,"-1",L
"41","100",264.28017809313,"39",O
"41","101",84.2801780931303,"-1",L
"41","101",264.28017809313,"39",O
"41","102",93.1604308846415,"-1",L
"41","102",273.160430884641,"39",O
"41","103",102.040683674911,"-1",L
"41","103",282.040683674911,"39",O
"41","104",102.040683674911,"-1",L
"41","104",282.040683674911,"39",O
"41","105",102.040683674911,"-1",L
"41","105",282.040683674911,"39",O
"41","106",102.040683674911,"-1",L
"41","106",282.040683674911,"39",O
"41","107",109.053002457437,"-1",L
"41","107",289.053002457437,"39",O
"41","108",116.065321238538,"-1",SE
"41","108",296.065321238538,"39",NO
"41","109",116.065321238538,"-1",SE
"41","109",296.065321238538,"39",NO
"41","110",111.381069660402,"-1",L
"41","110",291.381069660402,"39",O
"41","111",106.696818082186,"-1",L
"41","111",286.696818082186,"39",O
"41","112",106.696818080395,"-1",L
"41","112",286.696818080395,"39",O
"41","113",106.696818080395,"-1",L
"41","113",286.696818080395,"39",O
"41","114",106.696818082186,"-1",L
"41","114",286.696818082186,"39",O
"41","115",112.333405764291,"-1",L
"41","115",292.333405764291,"39",O
"41","116",117.969993446396,"-1",SE
"41","116",297.969993446396,"39",NO
"41","117",126.00369998527,"-1",SE
"41","117",306.00369998527,"39",NO
"41","118",134.037406524143,"-1",SE
"41","118",314.037406524143,"39",NO
"41","119",134.037406528573,"-1",SE
"41","119",314.037406528573,"39",NO
"41","120",134.037406528573,"-1",SE
"41","120",314.037406528573,"39",NO
"41","121",134.037406524143,"-1",SE
"41","121",314.037406524143,"39",NO
"41","122",143.461825288703,"-1",SE
"41","122",323.461825288703,"39",NO
"41","123",152.886244053263,"-1",SE
"41","123",332.886244053263,"39",NO
"41","124",152.886244053263,"-1",SE
"41","124",332.886244053263,"39",NO
"41","125",152.886244053263,"-1",SE
"41","125",332.886244053263,"39",NO
"41","126",155.886697173583,"-1",SE
"41","126",335.886697173583,"39",NO
"41","127",158.887150300994,"-1",S
"41","127",338.887150300994,"39",N
"41","128",158.887150300994,"-1",S
"41","128",338.887150300994,"39",N
"41","129",153.75569926652,"-1",SE
"41","129",333.75569926652,"39",NO
"41","130",148.624248239138,"-1",SE
"41","130",328.624248239138,"39",NO
"41","131",148.624248239138,"-1",SE
"41","131",328.624248239138,"39",NO
"41","132",160.862234780748,"-1",S
"41","132",340.862234780748,"39",N
"41","133",173.100221322369,"-1",S
"41","133",353.100221322369,"39",N
"41","134",167.049869119897,"-1",S
"41","134",347.049869119897,"39",N
"41","135",160.999516917445,"-1",S
"41","135",340.999516917445,"39",N
"41","136",160.999516917445,"-1",S
"41","136",340.999516917445,"39",N
"41","137",179.646827543488,"-1",S
"41","137",359.646827543488,"39",N
"41","138",198.294138169526,"-1",S
"41","138",18.2941381695265,"39",N
"41","139",198.294138162864,"-1",S
"41","139",18.2941381628643,"39",N
"41","140",198.294138162899,"-1",S
"41","140",18.2941381628987,"39",N
"41","141",192.549643461906,"-1",S
"41","141",12.5496434619064,"39",N
"41","142",186.805148754252,"-1",S
"41","142",6.80514875425196,"39",N
"41","143",186.805148760225,"-1",S
"41","143",6.80514876022518,"39",N
"41","144",186.805148760214,"-1",S
"41","144",6.80514876021405,"39",N
"41","145",186.805148754241,"-1",S
"41","145",6.80514875424083,"39",N
"41","146",186.805148754252,"-1",S
"41","146",6.80514875425196,"39",N
"41","147",181.06624586222,"-1",S
"41","147",1.06624586222031,"39",N
"41","148",175.327342970198,"-1",S
"41","148",355.327342970198,"39",N
"41","149",175.327342970198,"-1",S
"41","149",355.327342970198,"39",N
"41","150",172.996631643319,"-1",S
"41","150",352.996631643319,"39",N
"41","151",170.665920316464,"-1",S
"41","151",350.665920316464,"39",N
"41","152",170.665920321834,"-1",S
"41","152",350.665920321834,"39",N
"41","153",170.665920321834,"-1",S
"41","153",350.665920321834,"39",N
"41","154",170.665920316464,"-1",S
"41","154",350.665920316464,"39",N
"41","155",177.831467999566,"-1",S
"41","155",357.831467999566,"39",N
"41","156",196.465563642364,"-1",S
"41","156",16.4655636423636,"39",N
"41","157",207.934111601999,"-1",SO
"41","157",27.9341116019988,"39",NE
"41","158",207.934111601999,"-1",SO
"41","158",27.9341116019988,"39",NE
"41","159",199.633362667765,"-1",S
"41","159",19.6333626677651,"39",N
"41","160",191.332613733486,"-1",S
"41","160",11.3326137334856,"39",N
"41","161",186.813360511165,"-1",S
"41","161",6.81336051116517,"39",N
"41","162",182.294107281712,"-1",S
"41","162",2.29410728171186,"39",N
"41","163",173.780397081049,"-1",S
"41","163",353.780397081049,"39",N
"41","164",165.266686881789,"-1",S
"41","164",345.266686881789,"39",N
"41","165",165.266686881789,"-1",S
"41","165",345.266686881789,"39",N
"41","166",172.930684705303,"-1",S
"41","166",352.930684705303,"39",N
"41","167",180.594682523087,"-1",S
"41","167",0.594682523086504,"39",N
"41","168",191.623624410594,"-1",S
"41","168",11.6236244105938,"39",N
"41","169",202.652566290602,"-1",SO
"41","169",22.6525662906024,"39",NE
"41","170",214.966714821737,"-1",SO
"41","170",34.966714821737,"39",NE
"41","171",227.280863360291,"-1",SO
"41","171",47.2808633602914,"39",NE
"41","172",227.280863360211,"-1",SO
"41","172",47.2808633602113,"39",NE
"41","173",227.280863360291,"-1",SO
"41","173",47.2808633602914,"39",NE
"41","174",218.139192460463,"-1",SO
"41","174",38.1391924604633,"39",NE
"41","175",208.997521560555,"-1",SO
"41","175",28.9975215605551,"39",NE
"41","176",200.310499780576,"-1",S
"41","176",20.3104997805764,"39",N
"41","177",191.623478006849,"-1",S
"41","177",11.6234780068489,"39",N
"41","178",186.783093950588,"-1",S
"41","178",6.78309395058808,"39",N
"41","179",181.942709894332,"-1",S
"41","179",1.94270989433237,"39",N
"41","180",181.942709894332,"-1",S
"41","180",1.94270989433237,"39",N
"41","181",185.27541983956,"-1",S
"41","181",5.2754198395605,"39",N
"41","182",188.608129783613,"-1",S
"41","182",8.60812978361314,"39",N
"41","183",192.474625632793,"-1",S
"41","183",12.4746256327931,"39",N
"41","184",196.341121489405,"-1",S
"41","184",16.3411214894049,"39",N
"41","185",196.341121482685,"-1",S
"41","185",16.3411214826855,"39",N
"41","186",196.341121482685,"-1",S
"41","186",16.3411214826855,"39",N
"41","187",199.124576345481,"-1",S
"41","187",19.1245763454805,"-1",N
"41","188",201.908031201599,"-1",S
"41","188",21.9080312015987,"-1",N
"41","189",201.908031201599,"-1",S
"41","189",21.9080312015987,"-1",N
"41","190",191.520573798902,"-1",S
"41","190",11.5205737989021,"-1",N
"41","191",181.133116396245,"-1",S
"41","191",1.13311639624513,"-1",N
"41","192",170.357599063808,"-1",S
"41","192",350.357599063808,"-1",N
"41","193",159.582081721972,"-1",S
"41","193",339.582081721972,"37",N
"41","194",159.582081712571,"-1",S
"41","194",339.582081712571,"37",N
"42","1",71.2592513049819,"43",L
"42","1",251.259251304982,"-1",O
"42","2",71.2592513048886,"43",L
"42","2",251.259251304889,"-1",O
"42","3",63.7988211709747,"43",NE
"42","3",243.798821170975,"-1",SO
"42","4",56.338391037064,"43",NE
"42","4",236.338391037064,"-1",SO
"42","5",56.338391037064,"43",NE
"42","5",236.338391037064,"-1",SO
"42","6",56.3383910371543,"43",NE
"42","6",236.338391037154,"-1",SO
"42","7",65.2301753709265,"43",NE
"42","7",245.230175370926,"41",SO
"42","8",74.1219597048218,"43",L
"42","8",254.121959704822,"-1",O
"42","9",83.8365124876984,"43",L
"42","9",263.836512487698,"-1",O
"42","10",93.551065269869,"43",L
"42","10",273.551065269869,"-1",O
"42","11",98.2687360349763,"43",L
"42","11",278.268736034976,"-1",O
"42","12",102.986406799355,"43",L
"42","12",282.986406799355,"-1",O
"42","13",102.986406799355,"43",L
"42","13",282.986406799355,"-1",O
"42","14",102.986406799438,"43",L
"42","14",282.986406799438,"-1",O
"42","15",106.755684772296,"43",L
"42","15",286.755684772296,"-1",O
"42","16",110.524962744093,"43",L
"42","16",290.524962744093,"-1",O
"42","17",110.524962744093,"43",L
"42","17",290.524962744093,"-1",O
"42","18",110.524962746382,"43",L
"42","18",290.524962746382,"-1",O
"42","19",101.465445524271,"43",L
"42","19",281.465445524271,"-1",O
"42","20",92.4059283020335,"43",L
"42","20",272.405928302033,"-1",O
"42","21",92.4059283019064,"43",L
"42","21",272.405928301906,"-1",O
"43","1",261.233015525545,"-1",O
"43","1",81.2330155255449,"44",L
"43","2",267.703482871768,"42",O
"43","2",87.7034828717675,"44",L
"43","3",274.173950218852,"42",O
"43","3",94.1739502188515,"44",L
"43","4",281.95319405489,"42",O
"43","4",101.95319405489,"44",L
"43","5",289.73243789212,"42",O
"43","5",109.73243789212,"44",L
"43","6",289.73243789212,"42",O
"43","6",109.73243789212,"44",L
"43","7",283.940876055634,"42",O
"43","7",103.940876055634,"44",L
"43","8",278.149314222307,"42",O
"43","8",98.1493142223072,"44",L
"43","9",270.865416241944,"42",O
"43","9",90.8654162419439,"44",L
"43","10",263.581518261284,"42",O
"43","10",83.5815182612838,"44",L
"43","11",263.581518261284,"42",O
"43","11",83.5815182612838,"44",L
"43","12",263.581518260475,"42",O
"43","12",83.5815182604748,"44",L
"43","13",263.581518261284,"42",O
"43","13",83.5815182612838,"44",L
"43","14",263.581518261284,"42",O
"43","14",83.5815182612838,"44",L
"43","15",258.546990191021,"42",O
"43","15",78.5469901910214,"44",L
"43","16",253.512462121653,"42",O
"43","16",73.5124621216532,"44",L
"43","17",249.263555607518,"42",O
"43","17",69.263555607518,"44",L
"43","18",245.014649093196,"42",SO
"43","18",65.0146490931961,"44",NE
"43","19",245.014649093196,"-1",SO
"43","19",65.0146490931961,"44",NE
"43","20",253.2972988828,"-1",O
"43","20",73.2972988827995,"-1",L
"43","21",261.579948670686,"-1",O
"43","21",81.579948670686,"-1",L
"43","22",261.579948669071,"-1",O
"43","22",81.5799486690705,"-1",L
"44","1",244.848483946417,"43",SO
"44","1",64.8484839464173,"-1",NE
"44","2",244.848483946417,"43",SO
"44","2",64.8484839464173,"-1",NE
"44","3",258.137868282498,"43",O
"44","3",78.1378682824982,"-1",L
"44","4",271.427252618419,"43",O
"44","4",91.4272526184195,"-1",L
"44","5",271.42725261852,"43",O
"44","5",91.4272526185196,"-1",L
"44","6",271.427252618679,"43",O
"44","6",91.4272526186792,"-1",L
"44","7",263.198294864697,"43",O
"44","7",83.1982948646965,"-1",L
"44","8",254.969337110814,"43",O
"44","8",74.9693371108139,"-1",L
"44","9",254.969337112414,"43",O
"44","9",74.9693371124139,"-1",L
"44","10",254.969337112414,"43",O
"44","10",74.9693371124139,"-1",L
"44","11",250.393218103556,"43",O
"44","11",70.3932181035561,"-1",L
"44","12",245.817099096175,"43",SO
"44","12",65.8170990961752,"-1",NE
"44","13",239.789679480068,"43",SO
"44","13",59.7896794800677,"-1",NE
"44","14",233.762259867775,"43",SO
"44","14",53.7622598677746,"-1",NE
"44","15",233.762259867775,"43",SO
"44","15",53.7622598677746,"-1",NE
"44","16",233.76225986416,"43",SO
"44","16",53.7622598641603,"-1",NE
"44","17",239.897689728976,"43",SO
"44","17",59.8976897289755,"-1",NE
"44","18",246.033119593714,"43",SO
"44","18",66.0331195937137,"-1",NE
"44","19",246.033119593714,"43",SO
"44","19",66.0331195937137,"-1",NE
"45","1",163.490082998951,"37",S
"45","1",343.490082998951,"-1",N
"45","2",163.490082998981,"37",S
"45","2",343.490082998981,"-1",N
"45","3",163.490082998981,"37",S
"45","3",343.490082998981,"-1",N
"45","4",175.720930604233,"37",S
"45","4",355.720930604233,"-1",N
"45","5",187.951778209515,"37",S
"45","5",7.95177820951524,"-1",N
"45","6",197.170556424754,"37",S
"45","6",17.1705564247539,"-1",N
"45","7",206.389334633301,"37",SO
"45","7",26.3893346333014,"-1",NE
"45","8",206.389334633301,"37",SO
"45","8",26.3893346333014,"-1",NE
"45","9",212.252087270749,"37",SO
"45","9",32.2520872707489,"40",NE
"45","10",218.114839901562,"37",SO
"45","10",38.1148399015617,"40",NE
"45","11",218.114839901562,"37",SO
"45","11",38.1148399015617,"40",NE
"45","12",211.542331503177,"37",SO
"45","12",31.5423315031768,"40",NE
"45","13",204.96982311099,"37",SO
"45","13",24.9698231109903,"40",NE
"45","14",204.96982311099,"37",SO
"45","14",24.9698231109903,"40",NE
"45","15",201.023922528278,"37",S
"45","15",21.0239225282776,"40",N
"45","16",197.078021957592,"37",S
"45","16",17.0780219575917,"40",N
"45","17",197.078021957592,"37",S
"45","17",17.0780219575917,"40",N
"45","18",190.725646052191,"37",S
"45","18",10.725646052191,"40",N
"45","19",184.373270146557,"37",S
"45","19",4.37327014655736,"40",N
"45","20",188.956054102961,"37",S
"45","20",8.95605410296062,"40",N
"45","21",193.538838065446,"37",S
"45","21",13.538838065446,"40",N
"45","22",202.563474014868,"37",SO
"45","22",22.5634740148678,"40",NE
"45","23",217.303547560095,"37",SO
"45","23",37.3035475600953,"-1",NE
"45","24",223.018985155939,"37",SO
"45","24",43.0189851559391,"-1",NE
"45","25",217.989712310138,"37",SO
"45","25",37.9897123101383,"-1",NE
"45","26",212.960439464264,"37",SO
"45","26",32.9604394642637,"-1",NE
"45","27",212.960439464264,"37",SO
"45","27",32.9604394642637,"-1",NE
"45","28",205.659933203369,"37",SO
"45","28",25.6599332033686,"-1",NE
"45","29",198.359426942473,"37",S
"45","29",18.3594269424734,"-1",N
"45","30",186.997258672163,"37",S
"45","30",6.9972586721634,"-1",N
"45","31",175.635090394067,"37",S
"45","31",355.635090394067,"-1",N
"45","32",175.63509038628,"37",S
"45","32",355.63509038628,"-1",N
"48","1",306.901141615509,"29",NO
"48","1",126.901141615509,"49",SE
"48","2",306.9011416154,"29",NO
"48","2",126.9011416154,"49",SE
"48","3",318.386199054026,"29",NO
"48","3",138.386199054026,"49",SE
"48","4",329.87125649276,"29",NO
"48","4",149.87125649276,"49",SE
"48","5",339.723781655919,"29",N
"48","5",159.723781655919,"49",S
"48","6",349.576306828826,"29",N
"48","6",169.576306828826,"49",S
"48","7",353.801934612026,"29",N
"48","7",173.801934612026,"49",S
"48","8",358.027562385481,"29",N
"48","8",178.027562385481,"49",S
"48","9",358.027562385481,"29",N
"48","9",178.027562385481,"49",S
"48","10",346.288852269255,"29",N
"48","10",166.288852269255,"49",S
"48","11",323.200022766272,"29",NO
"48","11",143.200022766272,"49",SE
"48","12",311.849903379512,"29",NO
"48","12",131.849903379512,"49",SE
"48","13",311.84990337945,"29",NO
"48","13",131.84990337945,"49",SE
"48","14",311.84990337945,"29",NO
"48","14",131.84990337945,"49",SE
"48","15",306.979323528271,"29",NO
"48","15",126.979323528271,"49",SE
"48","16",302.108743673754,"29",NO
"48","16",122.108743673754,"49",SE
"48","17",302.108743673754,"29",NO
"48","17",122.108743673754,"49",SE
"48","18",307.644444245483,"29",NO
"48","18",127.644444245483,"49",SE
"48","19",313.180144808954,"29",NO
"48","19",133.180144808954,"49",SE
"48","20",318.701442808753,"29",NO
"48","20",138.701442808753,"49",SE
"48","21",324.222740818714,"29",NO
"48","21",144.222740818714,"49",SE
"48","22",324.222740823892,"29",NO
"48","22",144.222740823892,"49",SE
"48","23",324.222740818714,"29",NO
"48","23",144.222740818714,"49",SE
"48","24",327.026716584465,"29",NO
"48","24",147.026716584465,"49",SE
"48","25",329.83069236055,"29",NO
"48","25",149.83069236055,"49",SE
"48","26",323.832221887982,"29",NO
"48","26",143.832221887981,"49",SE
"48","27",317.833751410157,"29",NO
"48","27",137.833751410157,"49",SE
"48","28",311.569023760517,"29",NO
"48","28",131.569023760517,"49",SE
"48","29",305.304296111078,"29",NO
"48","29",125.304296111078,"49",SE
"48","30",305.304296111078,"29",NO
"48","30",125.304296111078,"49",SE
"48","31",292.255754432011,"29",O
"48","31",112.255754432011,"49",L
"48","32",279.207212754076,"29",O
"48","32",99.2072127540759,"49",L
"48","33",279.207212753976,"29",O
"48","33",99.2072127539764,"49",L
"48","34",279.207212753976,"29",O
"48","34",99.2072127539764,"49",L
"48","35",279.207212754076,"29",O
"48","35",99.2072127540759,"49",L
"48","36",285.240662125478,"29",O
"48","36",105.240662125478,"49",L
"48","37",291.274111497912,"29",O
"48","37",111.274111497912,"49",L
"48","38",296.128278421382,"29",NO
"48","38",116.128278421382,"49",SE
"48","39",300.982445342153,"29",NO
"48","39",120.982445342153,"49",SE
"48","40",293.745387616822,"29",NO
"48","40",113.745387616822,"49",SE
"48","41",286.508329897188,"29",O
"48","41",106.508329897188,"49",L
"48","42",278.141351972372,"29",O
"48","42",98.1413519723717,"49",L
"48","43",269.774374044557,"29",O
"48","43",89.7743740445565,"49",L
"48","44",264.131624213608,"29",O
"48","44",84.1316242136079,"49",L
"48","45",258.488874381321,"29",O
"48","45",78.4888743813207,"49",L
"48","46",258.488874381321,"29",O
"48","46",78.4888743813207,"49",L
"48","47",263.315206027507,"29",O
"48","47",83.3152060275071,"49",L
"48","48",268.141537672355,"29",O
"48","48",88.141537672355,"49",L
"48","49",257.790081225809,"29",O
"48","49",77.7900812258086,"49",L
"48","50",247.438624781653,"29",SO
"48","50",67.4386247816527,"49",NE
"48","51",247.438624781653,"29",SO
"48","51",67.4386247816527,"49",NE
"48","52",250.828702198876,"29",O
"48","52",70.8287021988764,"49",L
"48","53",254.218779620547,"29",O
"48","53",74.2187796205469,"49",L
"48","54",254.218779620547,"29",O
"48","54",74.2187796205469,"49",L
"48","55",246.691328295133,"29",SO
"48","55",66.6913282951326,"49",NE
"48","56",239.163876971775,"29",SO
"48","56",59.1638769717745,"49",NE
"48","57",233.917272653574,"29",SO
"48","57",53.9172726535742,"49",NE
"48","58",228.670668335306,"29",SO
"48","58",48.6706683353063,"49",NE
"48","59",228.670668335306,"29",SO
"48","59",48.6706683353063,"49",NE
"48","60",238.644568878865,"29",SO
"48","60",58.6445688788646,"49",NE
"48","61",248.618469422446,"29",O
"48","61",68.6184694224459,"49",L
"48","62",248.618469422446,"29",O
"48","62",68.6184694224459,"49",L
"48","63",242.413175614422,"29",SO
"48","63",62.4131756144225,"49",NE
"48","64",236.20788180649,"29",SO
"48","64",56.2078818064896,"49",NE
"48","65",236.20788180649,"29",SO
"48","65",56.2078818064896,"49",NE
"48","66",236.20788180649,"29",SO
"48","66",56.2078818064896,"49",NE
"48","67",243.159382548065,"29",SO
"48","67",63.1593825480652,"49",NE
"48","68",250.110883287801,"29",O
"48","68",70.1108832878007,"49",L
"48","69",250.110883287801,"29",O
"48","69",70.1108832878007,"49",L
"48","70",244.460987436687,"29",SO
"48","70",64.4609874366865,"49",NE
"48","71",238.81109158365,"29",SO
"48","71",58.8110915836502,"49",NE
"48","72",238.811091586834,"29",SO
"48","72",58.8110915868336,"49",NE
"48","73",238.811091586916,"29",SO
"48","73",58.8110915869158,"49",NE
"48","74",238.385386242262,"29",SO
"48","74",58.3853862422621,"49",NE
"48","75",258.091654120137,"-1",O
"48","75",78.0916541201375,"49",L
"48","76",278.223627338534,"-1",O
"48","76",98.223627338534,"49",L
"48","77",278.223627338534,"-1",O
"48","77",98.223627338534,"49",L
"48","78",269.051980243733,"-1",O
"48","78",89.0519802437331,"49",L
"48","79",259.88033314638,"-1",O
"48","79",79.8803331463802,"49",L
"48","80",254.069596703342,"-1",O
"48","80",74.0695967033425,"49",L
"48","81",248.258860262036,"-1",O
"48","81",68.2588602620357,"49",L
"48","82",242.496177762637,"-1",SO
"48","82",62.4961777626373,"49",NE
"48","83",236.733495258581,"-1",SO
"48","83",56.7334952585807,"49",NE
"48","84",233.051121885029,"-1",SO
"48","84",53.0511218850288,"49",NE
"48","85",229.368748512284,"-1",SO
"48","85",49.3687485122841,"49",NE
"48","86",229.368748512284,"-1",SO
"48","86",49.3687485122841,"49",NE
"48","87",229.368748512284,"-1",SO
"48","87",49.3687485122841,"49",NE
"48","88",229.368748512284,"-1",SO
"48","88",49.3687485122841,"49",NE
"48","89",237.829008204076,"-1",SO
"48","89",57.8290082040758,"49",NE
"48","90",246.289267892033,"-1",SO
"48","90",66.2892678920335,"49",NE
"48","91",246.289267892033,"-1",SO
"48","91",66.2892678920335,"49",NE
"48","92",244.517229710027,"-1",SO
"48","92",64.5172297100266,"49",NE
"48","93",242.74519152799,"-1",SO
"48","93",62.7451915279897,"49",NE
"48","94",242.745191530654,"-1",SO
"48","94",62.7451915306544,"49",NE
"48","95",242.745191530574,"-1",SO
"48","95",62.7451915305735,"49",NE
"48","96",242.74519152799,"-1",SO
"48","96",62.7451915279897,"49",NE
"48","97",242.74519152799,"-1",SO
"48","97",62.7451915279897,"49",NE
"48","98",242.745191530574,"-1",SO
"48","98",62.7451915305735,"49",NE
"48","99",242.745191530654,"-1",SO
"48","99",62.7451915306544,"49",NE
"48","100",242.74519152799,"-1",SO
"48","100",62.7451915279897,"49",NE
"48","101",238.963464448605,"-1",SO
"48","101",58.9634644486046,"49",NE
"48","102",235.181737373604,"-1",SO
"48","102",55.1817373736042,"49",NE
"48","103",235.181737373604,"-1",SO
"48","103",55.1817373736042,"49",NE
"48","104",239.718651302617,"-1",SO
"48","104",59.7186513026167,"49",NE
"48","105",244.255565231153,"-1",SO
"48","105",64.2555652311534,"49",NE
"48","106",244.255565226374,"-1",SO
"48","106",64.2555652263735,"49",NE
"49","1",65.230361042017,"50",NE
"49","1",245.230361042017,"-1",SO
"49","2",65.2303610450584,"50",NE
"49","2",245.230361045058,"-1",SO
"49","3",65.2303610450584,"50",NE
"49","3",245.230361045058,"-1",SO
"49","4",56.1018019077594,"50",NE
"49","4",236.101801907759,"-1",SO
"49","5",46.9732427735019,"50",NE
"49","5",226.973242773502,"-1",SO
"49","6",39.2304415937881,"50",NE
"49","6",219.230441593788,"-1",SO
"49","7",31.4876404054506,"50",NE
"49","7",211.487640405451,"-1",SO
"49","8",24.5947569214192,"50",NE
"49","8",204.594756921419,"-1",SO
"49","9",17.7018734459793,"50",N
"49","9",197.701873445979,"-1",S
"49","10",17.7018734459793,"50",N
"49","10",197.701873445979,"-1",S
"49","11",21.3138834066285,"50",N
"49","11",201.313883406629,"-1",S
"49","12",24.9258933672027,"50",NE
"49","12",204.925893367203,"-1",SO
"49","13",27.3815427871752,"50",NE
"49","13",207.381542787175,"-1",SO
"49","14",39.6509251433453,"50",NE
"49","14",219.650925143345,"-1",SO
"49","15",62.8364002665701,"50",NE
"49","15",242.83640026657,"-1",SO
"49","16",76.2081424535016,"50",L
"49","16",256.208142453502,"48",O
"49","17",83.1539865323373,"50",L
"49","17",263.153986532337,"48",O
"49","18",90.0998306114257,"50",L
"49","18",270.099830611426,"48",O
"49","19",90.0998306114257,"50",L
"49","19",270.099830611426,"48",O
"49","20",81.827955011531,"50",L
"49","20",261.827955011531,"48",O
"49","21",73.5560794117499,"50",L
"49","21",253.55607941175,"48",O
"49","22",65.8193657541582,"50",NE
"49","22",245.819365754158,"48",SO
"49","23",58.0826520935827,"50",NE
"49","23",238.082652093583,"48",SO
"49","24",58.0826520935827,"50",NE
"49","24",238.082652093583,"48",SO
"49","25",58.0826520935078,"50",NE
"49","25",238.082652093508,"48",SO
"49","26",58.0826520935078,"50",NE
"49","26",238.082652093508,"48",SO
"49","27",58.0826520935827,"50",NE
"49","27",238.082652093583,"48",SO
"49","28",58.0826520905987,"50",NE
"49","28",238.082652090599,"48",SO
"49","29",58.0826520935827,"50",NE
"49","29",238.082652093583,"48",SO
"49","30",56.7071670191461,"50",NE
"49","30",236.707167019146,"48",SO
"49","31",55.3316819448384,"50",NE
"49","31",235.331681944838,"48",SO
"49","32",55.3316819448384,"50",NE
"49","32",235.331681944838,"48",SO
"49","33",55.3316819448384,"50",NE
"49","33",235.331681944838,"48",SO
"49","34",55.3316819448384,"50",NE
"49","34",235.331681944838,"48",SO
"49","35",63.3817907427562,"50",NE
"49","35",243.381790742756,"48",SO
"49","36",71.4318995439247,"50",L
"49","36",251.431899543925,"48",O
"49","37",78.6926881504098,"50",L
"49","37",258.69268815041,"48",O
"49","38",85.9534767567568,"50",L
"49","38",265.953476756757,"48",O
"49","39",80.809458198582,"50",L
"49","39",260.809458198582,"48",O
"49","40",75.6654396402974,"50",L
"49","40",255.665439640297,"48",O
"49","41",75.6654396402974,"50",L
"49","41",255.665439640297,"48",O
"49","42",67.3701290003025,"50",NE
"49","42",247.370129000303,"48",SO
"49","43",60.9511416112866,"50",NE
"49","43",240.951141611287,"48",SO
"49","44",62.8274648623004,"50",NE
"49","44",242.8274648623,"48",SO
"49","45",62.8274648623004,"50",NE
"49","45",242.8274648623,"48",SO
"49","46",62.8274648623753,"50",NE
"49","46",242.827464862375,"48",SO
"49","47",62.8274648623004,"50",NE
"49","47",242.8274648623,"48",SO
"49","48",62.8274648623004,"50",NE
"49","48",242.8274648623,"48",SO
"49","49",71.5791378361752,"50",L
"49","49",251.579137836175,"48",O
"49","50",80.3308108110773,"50",L
"49","50",260.330810811077,"48",O
"49","51",80.3308108110773,"50",L
"49","51",260.330810811077,"48",O
"49","52",80.330810809975,"50",L
"49","52",260.330810809975,"48",O
"49","53",80.3308108110773,"50",L
"49","53",260.330810811077,"48",O
"49","54",80.3308108110773,"50",L
"49","54",260.330810811077,"48",O
"49","55",76.3158025421682,"50",L
"49","55",256.315802542168,"48",O
"49","56",72.3007942727605,"50",L
"49","56",252.300794272761,"48",O
"49","57",72.3007942727605,"50",L
"49","57",252.300794272761,"48",O
"49","58",78.2688563895783,"50",L
"49","58",258.268856389578,"48",O
"49","59",84.2369185059009,"50",L
"49","59",264.236918505901,"48",O
"49","60",89.4247603251463,"50",L
"49","60",269.424760325146,"48",O
"49","61",94.6126021436796,"50",L
"49","61",274.61260214368,"48",O
"49","62",94.6126021436796,"50",L
"49","62",274.61260214368,"48",O
"49","63",94.612602143286,"50",L
"49","63",274.612602143286,"48",O
"49","64",94.612602143286,"50",L
"49","64",274.612602143286,"48",O
"49","65",94.6126021436796,"50",L
"49","65",274.61260214368,"48",O
"49","66",94.6126021436796,"50",L
"49","66",274.61260214368,"48",O
"49","67",97.3196525331607,"50",L
"49","67",277.319652533161,"48",O
"49","68",100.026702922934,"50",L
"49","68",280.026702922934,"48",O
"49","69",100.026702921784,"50",L
"49","69",280.026702921784,"48",O
"49","70",100.026702921784,"50",L
"49","70",280.026702921784,"48",O
"49","71",105.173339775527,"50",L
"49","71",285.173339775527,"48",O
"49","72",110.319976626251,"50",L
"49","72",290.319976626251,"48",O
"49","73",110.319976626251,"50",L
"49","73",290.319976626251,"48",O
"49","74",110.319976628221,"50",L
"49","74",290.319976628221,"48",O
"49","75",107.729075243109,"50",L
"49","75",287.729075243109,"48",O
